-3.539978  0.648852
-3.529978  0.647157
-3.519978  0.645237
-3.509978  0.643096
-3.499978  0.640736
-3.489978  0.638160
-3.479978  0.635373
-3.469978  0.632375
-3.459978  0.629172
-3.449978  0.625765
-3.439978  0.622158
-3.429978  0.618353
-3.419978  0.614354
-3.409978  0.610165
-3.399978  0.605787
-3.389978  0.601223
-3.379978  0.596478
-3.369978  0.591554
-3.359978  0.586454
-3.349978  0.581181
-3.339978  0.575737
-3.329978  0.570127
-3.319978  0.564353
-3.309978  0.558419
-3.299978  0.552326
-3.289978  0.546079
-3.279978  0.539680
-3.269978  0.533132
-3.259978  0.526439
-3.249978  0.519603
-3.239978  0.512627
-3.229978  0.505515
-3.219978  0.498270
-3.209978  0.490893
-3.199978  0.483390
-3.189978  0.475762
-3.179978  0.468013
-3.169978  0.460145
-3.159978  0.452162
-3.149978  0.444067
-3.139978  0.435863
-3.129978  0.427552
-3.119978  0.419138
-3.109978  0.410625
-3.099978  0.402014
-3.089978  0.393309
-3.079978  0.384513
-3.069978  0.375629
-3.059978  0.366660
-3.049978  0.357609
-3.039978  0.348480
-3.029978  0.339274
-3.019978  0.329996
-3.009978  0.320648
-2.999978  0.311233
-2.989978  0.301755
-2.979978  0.292216
-2.969978  0.282619
-2.959978  0.272968
-2.949978  0.263265
-2.939978  0.253514
-2.929978  0.243717
-2.919978  0.233877
-2.909978  0.223999
-2.899978  0.214084
-2.889978  0.204135
-2.879978  0.194157
-2.869978  0.184151
-2.859978  0.174121
-2.849978  0.164070
-2.839978  0.154000
-2.829978  0.143916
-2.819978  0.133819
-2.809978  0.123713
-2.799978  0.113602
-2.789979  0.103487
-2.779979  0.093372
-2.769979  0.083261
-2.759979  0.073156
-2.749979  0.063059
-2.739979  0.052975
-2.729979  0.042907
-2.719979  0.032856
-2.709979  0.022827
-2.699979  0.012822
-2.689979  0.002845
-2.679979  -0.007102
-2.669979  -0.017016
-2.659979  -0.026893
-2.649979  -0.036731
-2.639979  -0.046526
-2.629979  -0.056275
-2.619979  -0.065976
-2.609979  -0.075625
-2.599979  -0.085219
-2.589979  -0.094756
-2.579979  -0.104231
-2.569979  -0.113644
-2.559979  -0.122989
-2.549979  -0.132264
-2.539979  -0.141466
-2.529979  -0.150593
-2.519979  -0.159640
-2.509979  -0.168606
-2.499979  -0.177486
-2.489979  -0.186278
-2.479979  -0.194980
-2.469979  -0.203586
-2.459979  -0.212096
-2.449979  -0.220506
-2.439979  -0.228812
-2.429979  -0.237012
-2.419979  -0.245103
-2.409979  -0.253081
-2.399979  -0.260943
-2.389979  -0.268688
-2.379979  -0.276310
-2.369979  -0.283809
-2.359979  -0.291180
-2.349979  -0.298420
-2.339979  -0.305526
-2.329979  -0.312496
-2.319979  -0.319326
-2.309979  -0.326014
-2.299979  -0.332555
-2.289979  -0.338948
-2.279979  -0.345189
-2.269979  -0.351275
-2.259979  -0.357203
